"Record ID","Title","Subject","Institution","Journal","Publisher","Country","RetractionDate","RetractionDOI","RetractionPubMedID","OriginalPaperDate","OriginalPaperDOI","OriginalPaperPubMedID","Reason","Notes","Year"
46257,"Fuzzy logic based on-line fault detection and classification method of substation equipment based on convolutional probabilistic neural network with discrete wavelet transform and fuzzy interference","(B/T) Computer Science;","Department of Mathematics, Faculty of Science, New Valley University, El-Kharja, 72511, Egypt; Department of Computer Science, College of Computer and Information Science, Princess Nourah Bint Abdulrahman University, P.O.Box 84428, Riyadh, 11671, Saudi Arabia; Faculty of Science, AL-Azhar University, Cairo, Egypt; Department of Computer Science, Gobi Arts & Science College(Autonomous), Gobichettipalayam, Tamilnadu, India; Department of Computer Science, College of Computer and Information Sciences, Majmaah University, Al-Majmaah, 11952, Saudi Arabia; Data Science Research Group, School of Computing, DIT University, Dehradun, India;","Optik - International Journal for Light and Electron Optics","Elsevier","Egypt;India;Saudi Arabia",2023-07-22,"10.1016/j.ijleo.2022.169956",0,"9/13/2022 0:00","10.1016/j.ijleo.2022.169956",0,"Date of Article and/or Notice Unknown;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;","see also: https://pubpeer.com/publications/35929A7C80BBF51FE0984D66361D49; date of retraction unknown, html overwrite, date estimated from notifications;","2023"
45837,"Heuristic fuzzy logic approach for analyzing the effects of emotional intelligence in teachers’ teaching quality and teamwork in dance training institutions","(B/T) Technology;(HUM) Arts - General;(SOC) Education;","School of Management, Shinawatra Unviersity, Bangkok, Thailand; School of art, Hunan City University, Yiyang, China","Aggression and Violent Behavior","Elsevier","China;Thailand",2023-06-14,"10.1016/j.avb.2020.101537",0,"12/16/2020 0:00","10.1016/j.avb.2020.101537",0,"Concerns/Issues about Peer Review;Doing the Right Thing;Error by Journal/Publisher;Rogue Editor;Removed;","date of retraction unknown, html page overwrite, date estimated from notifications;","2023"
45569,"Robust Guaranteed Cost Control Base on T-S Fuzzy Model","(B/T) Computer Science;","School of Computer and Electronic Engineering, Hunan University of Commerce, Changsha, China","2009 International Conference on Measuring Technology and Mechatronics Automation","IEEE: Institute of Electrical and Electronics Engineers","China",2009-08-18,"10.1109/ICMTMA.2009.440",0,"4/11/2009 0:00","10.1109/ICMTMA.2009.440",0,"Concerns/Issues about Referencing/Attributions;Date of Article and/or Notice Unknown;Euphemisms for Plagiarism;Investigation by Journal/Publisher;Plagiarism of Text;",NA,"2009"
45499,"Integration of Fuzzy AHP-VIKOR Methods in Multi Criteria Decision Making: Literature Review","(B/T) Computer Science;","Industrial Engineering Department, Faculty of Engineering, Universitas Sumatera Utara, Medan, Indonesia; Public Health Faculty, Universitas Sumatera Utara, Medan, Indonesia;","IOP Conference Series: Materials Science and Engineering","IOP Publishing","Indonesia",2023-05-12,"10.1088/1757-899X/1003/1/012162",0,"9/3/2020 0:00","10.1088/1757-899X/1003/1/012160",0,"Investigation by Journal/Publisher;Investigation by Third Party;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;",NA,"2023"
45441,"Fuzzy Logic System Implementation on the Performance Parameters of Health Data Management Frameworks","(B/T) Data Science;(B/T) Technology;(HSC) Medicine - General;","University of Petroleum and Energy Studies, Dehradun, India; School of Computing, DIT University, Dehradun, India; Department of Software Engineering, College of Computing and Informatics, Haramaya University, Dire Dawa, Ethiopia","Journal of Healthcare Engineering","Hindawi","Ethiopia;India",2023-05-24,"10.1155/2023/9816424",37266299,"4/12/2022 0:00","10.1155/2022/9382322",35449858,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
45160,"Research on early warning and monitoring algorithm of financial crisis based on fuzzy cognitive map","(B/T) Business - Economics;(B/T) Computer Science;(B/T) Technology;","College of Business and Administration, Zhejiang University of Technology, Hangzhou City, 310023, People’s Republic of China; College of Business and Administration, Zhejiang University of Science and Technology, Hangzhou Shi, 10023, People’s Republic of China","Cluster Computing","Springer","China",2022-12-26,"10.1007/s10586-022-03924-5",0,"3/8/2018 0:00","10.1007/s10586-018-2219-7",0,"Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2022"
44987,"Modified CPT-TODIM method for evaluating the development level of digital inclusive finance under probabilistic hesitant fuzzy environment","(B/T) Business - General;(B/T) Data Science;","Institute of International Education, Henan University of Animal Husbandry and Economy, Zhengzhou, Henan, China; School of Finance and Accounting, Henan University of Animal Husbandry and Economy, Zhengzhou, Henan, China;","PLoS One","PLoS","China",2023-05-30,"10.1371/journal.pone.0286616",37252946,"3/29/2023 0:00","10.1371/journal.pone.0282968",36989277,"Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Results and/or Conclusions;Compromised Peer Review;",NA,"2023"
44954,"A hybrid fuzzy multiple criteria decision-making approach for comprehensive performance research and evaluation of RE-CCHP system","(B/T) Computer Science;(PHY) Energy;","Engineering Research Center of Ministry of Education for Renewable Energy Generation and Grid Connection Technology, Xinjiang University, Urumqi 830047, China","IEEE Access","IEEE: Institute of Electrical and Electronics Engineers","China",2021-07-08,"10.1109/ACCESS.2021.3095591",0,"7/8/2021 0:00","10.1109/ACCESS.2021.3095591",0,"Concerns/Issues about Authorship/Affiliation;Date of Article and/or Notice Unknown;Investigation by Journal/Publisher;",NA,"2021"
44905,"Picture fuzzy set-based decision-making approach using Dempster–Shafer theory of evidence and grey relation analysis and its application in COVID-19 medicine selection","(B/T) Computer Science;(HSC) Medicine - Infectious Disease;(HSC) Medicine - Pharmacology;","Department of Computer Science and Engineering, Mallabhum Institute of Technology, Bishnupur, 722122, India; Department of Computer Science and Engineering, NIT Warangal, Warangal, 506004, India; Department of Mathematics, NIT Durgapur, Durgapur, 713209, India;","Soft Computing","Springer","India",2023-05-29,"10.1007/s00500-023-08594-y",37362287,"6/5/2021 0:00","10.1007/s00500-021-05909-9",34108847,"Concerns/Issues about Referencing/Attributions;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2023"
44903,"A new emergency response of spherical intelligent fuzzy decision process to diagnose of COVID19","(B/T) Computer Science;(HSC) Medicine - Infectious Disease;","Department of Mathematics, Abdul Wali Khan University, Mardan, 23200, Pakistan; Department of Information Systems, Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, Saudi Arabia;","Soft Computing","Springer","Pakistan;Saudi Arabia",2021-01-09,"10.1007/s00500-020-05570-8",33456339,"10/1/2020 0:00","10.1007/s00500-020-05287-8",33024412,"Error in Text;Updated to Retraction;",NA,"2021"
44902,"A new emergency response of spherical intelligent fuzzy decision process to diagnose of COVID19","(B/T) Computer Science;(HSC) Medicine - Infectious Disease;","Department of Mathematics, Abdul Wali Khan University, Mardan, 23200, Pakistan; Department of Information Systems, Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, Saudi Arabia;","Soft Computing","Springer","Pakistan;Saudi Arabia",2023-05-29,"10.1007/s00500-023-08593-z",0,"10/1/2020 0:00","10.1007/s00500-020-05287-8",33024412,"Concerns/Issues about Referencing/Attributions;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;Upgrade/Update of Prior Notice(s);",NA,"2023"
44899,"A fuzzy rough hybrid decision making technique for identifying the infected population of COVID-19","(B/T) Computer Science;(B/T) Data Science;(HSC) Medicine - Infectious Disease;","National Institute of Technology, Durgapur, 713209, India; Global Institute of Science and Technology, Haldia, West Bengal, 721657, India;","Soft Computing","Springer","India",2023-05-29,"10.1007/s00500-023-08598-8",37362297,"11/23/2020 0:00","10.1007/s00500-020-05451-0",33250663,"Concerns/Issues about Referencing/Attributions;Compromised Peer Review;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2023"
44878,"A novel spectrum-aware clustering algorithm based on golden ratio optimization and fuzzy clustering for cognitive radio networks","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","Department of Electronics and Communication Engineering, Velammal Engineering College, Chennai, India; School of Computer Science and Engineering (SCOPE), Vellore Institute of Technology, Vellore, India; Department of Computer Science and Engineering, S.A. Engineering College Tiruvallur, Chennai, India","International Journal of Communication Systems","Wiley","India",2022-11-10,"10.1002/dac.4625",0,"10/15/2020 0:00","10.1002/dac.4625",0,"Concerns/Issues about Third Party Involvement;Compromised Peer Review;",NA,"2022"
44839,"Edge detection of satellite image using fuzzy logic","(B/T) Computer Science;(B/T) Technology;","Kingston Engineering College, Vellore, Tamilnadu, India; Vivekananda College of Engineering for Women, Tiruchengode, Tamil Nadu, India","Cluster Computing","Springer","India",2022-12-06,"10.1007/s10586-022-03864-0",0,"12/22/2017 0:00","10.1007/s10586-017-1508-x",0,"Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2022"
44793,"Fuzzy neural network model construction based on shortest path parallel algorithm","(B/T) Computer Science;(B/T) Technology;","School of Physics and Electronic Engineering, Yuxi Normal University, 653100, Yuxi, China","Cluster Computing","Springer","China",2022-12-05,"10.1007/s10586-022-03909-4",0,"3/8/2018 0:00","10.1007/s10586-018-2188-x",0,"Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2022"
44792,"A New Cluster Validity Index for Fuzzy Clustering Based on Similarity Measure","(B/T) Computer Science;(B/T) Technology;","Department of Industrial Engineering, Amirkabir University of Technology, (Polytechnic of Tehran) P.O. Box 15875-4413, Tehran, Iran; Department of Mechanical and Industrial Engineering, University of Toronto, 5 King College Road, Toronto, M5S2H8, Canada","RSFDGrC 2007: Rough Sets, Fuzzy Sets, Data Mining and Granular Computing","Springer","Canada;Iran",2009-07-07,"10.1007/978-3-540-72530-5_15",0,"7/7/2009 0:00","10.1007/978-3-540-72530-5_15",0,"Date of Article and/or Notice Unknown;Euphemisms for Plagiarism;Plagiarism of/in Article;","Date of retraction unknown. Date of publication taken from ACM; Springer lists publication date as 2007.","2009"
44744,"Enrichment of accurate software effort estimation using fuzzy-based function point analysis in business data analytics","(B/T) Business - Management;(B/T) Computer Science;(B/T) Technology;","Department of Computer Science and Engineering, KCG College of Technology, Chennai, India","Neural Computing and Applications","Springer","India",2022-12-14,"10.1007/s00521-022-08159-4",0,"6/6/2018 0:00","10.1007/s00521-018-3565-3",0,"Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2022"
44681,"Dynamic Modeling and Controller Design of DSTATCOM in a Microgrid Based on Combination of Fuzzy Set and Galaxy-based Search Algorithm","(B/T) Computer Science;(B/T) Technology;","Department of Electrical Engineering, Khorramabad Branch, Islamic Azad University, Khorramabad, Iran; Faculty of Engineering, Lorestan University, Khorramabad, Iran; Department of Electrical Engineering, Dezful Branch, Islamic Azad University, Dezful, Iran; Deparment of Computer Engineering, Shahr-e-Qods Branch, Islamic Azad University, Tehran, Iran","Distributed Generation & Alternative Energy Journal","Taylor and Francis","Iran",2018-01-22,"10.1080/21563306.2018.11969263",0,"1/22/2018 0:00","10.1080/21563306.2018.11969263",0,"Date of Article and/or Notice Unknown;Notice - Lack of;",NA,"2018"
44591,"Computer desktop visualization image compression based on fuzzy clustering algorithm","(B/T) Computer Science;(B/T) Technology;","School of Communication, Yangtze Normal University, Chongqing, 408100, China","Multimedia Tools and Applications","Springer","China",2022-11-07,"10.1007/s11042-019-7241-0",0,"1/30/2019 0:00","10.1007/s11042-019-7241-0",0,"Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2022"
44032,"Soft computing-based fuzzy time series model for dynamic vehicle routing problem","(B/T) Computer Science;(B/T) Technology;(B/T) Transportation;","Department of Electrical and Electronics Engineering, Karpagam College of Engineering, Coimbatore, India; Department of Mechatronics, Akshaya College of Engineering and Technology, Coimbatore, India; Department of Electronics and Communication Engineering, Akshaya College of Engineering and Technology, Coimbatore, India","Soft Computing","Springer","India",2022-12-27,"10.1007/s00500-022-07791-5",0,"7/13/2020 0:00","10.1007/s00500-020-05111-3",0,"Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2022"
43920,"Model for evaluating the teaching effect of the college English public speaking course under the flipped classroom hybrid teaching mode with intuitionistic trapezoidal fuzzy numbers","(B/T) Data Science;(PHY) Mathematics;(SOC) Education;","School of Foreign Languages, Shanxi Datong University, Datong, Shanxi 037009, China","International Journal of Knowledge-based and Intelligent Engineering Systems","IOS Press (bought by Sage November 2023)","China",2021-08-01,"10.3233/KES-210080",0,"11/1/2019 0:00","10.3233/KES-190418",0,"Date of Article and/or Notice Unknown;Duplication of/in Article;Euphemisms for Duplication;","See also: https://pubpeer.com/publications/F313D2E27A0125502AAFF5E4914B33","2021"
